index_x,index_y,index_z,middle_x,middle_y,middle_z,ring_x,ring_y,ring_z,lable
6.203141683,15.90418167,1.081280142,5.312794551,77.2489434,-0.12291545,3.256951106,78.58158729,-0.266770953,X
6.795983328,-0.237096263,1.753361294,-1.483919647,-0.071642073,2.009986718,-1.415881857,6.076947419,0.661082983,V
6.789468326,-0.237030236,1.753414812,-1.481046165,-0.071326443,2.010055957,-1.413842055,6.079029656,0.660813338,V
6.782475695,-0.236973446,1.753495139,-1.478045585,-0.070971516,2.010156416,-1.411653205,6.08224638,0.66054043,V
6.775678585,-0.236916195,1.753544139,-1.475049197,-0.070559647,2.010220699,-1.409438006,6.08632431,0.660224995,V
6.769614179,-0.2368415,1.753567288,-1.472192464,-0.070090239,2.010255189,-1.407348188,6.090782722,0.659902041,V
6.764130226,-0.236741246,1.753612571,-1.469415648,-0.069579413,2.010315829,-1.405375705,6.095385668,0.659618829,V
6.758783897,-0.236625074,1.753664884,-1.466707285,-0.06907339,2.010385281,-1.403487579,6.100152279,0.659401342,V
6.753832246,-0.236487514,1.753726935,-1.464087234,-0.068564061,2.010467613,-1.401723827,6.105061753,0.659245906,V
6.74935866,-0.236335209,1.753795245,-1.461613509,-0.068058389,2.010558766,-1.400114111,6.109984623,0.659146636,V
6.74522321,-0.236176785,1.753869172,-1.45922498,-0.067549195,2.010658195,-1.398609961,6.114964148,0.659092856,V
6.741474512,-0.236012142,1.753944259,-1.45696982,-0.067042116,2.010760219,-1.397233407,6.119862683,0.65907603,V
6.737978111,-0.23584009,1.754020419,-1.454797653,-0.066544838,2.010864764,-1.395941729,6.124720506,0.659087667,V
6.734748026,-0.23565846,1.754099647,-1.452693469,-0.066045694,2.010974675,-1.394726377,6.129568885,0.659122876,V
6.731807952,-0.235474698,1.754177923,-1.450701541,-0.065562458,2.011084403,-1.393603084,6.134255477,0.659174438,V
6.729050097,-0.235285046,1.754257391,-1.44876267,-0.06508044,2.011196855,-1.392532716,6.138923387,0.659239937,V
6.726528818,-0.235097294,1.75433604,-1.446915109,-0.06460935,2.01130885,-1.391534228,6.143433085,0.659314462,V
6.72112306,-0.234905722,1.754503941,-1.444445927,-0.064124712,2.011523117,-1.389934479,6.148326153,0.659432047,V
6.716565146,-0.234710669,1.754722541,-1.442140465,-0.063605859,2.01179455,-1.388489551,6.153866567,0.659577417,V
6.712286021,-0.234494675,1.755010717,-1.439840051,-0.063041341,2.012144629,-1.387063484,6.160037078,0.65975725,V
6.708506831,-0.234287062,1.755327447,-1.437637015,-0.062456995,2.012526226,-1.385717835,6.167226595,0.659950162,V
6.705693224,-0.23407149,1.75568121,-1.43559373,-0.061837999,2.012949904,-1.384533113,6.175214297,0.660154729,V
6.701783573,-0.23387805,1.756095329,-1.433332795,-0.061215655,2.013442746,-1.383112052,6.184069555,0.66036213,V
6.697052105,-0.233730071,1.756543065,-1.430911147,-0.060603516,2.013975009,-1.381517365,6.194049213,0.660552875,V
6.691501459,-0.233618717,1.757028429,-1.428391307,-0.060042187,2.014552105,-1.379793422,6.204129788,0.660734151,V
6.686424892,-0.233559323,1.757536237,-1.426002635,-0.059509193,2.015157973,-1.378176425,6.214905127,0.660882245,V
6.68243411,-0.233550597,1.758016541,-1.423938497,-0.059037573,2.015734976,-1.376843481,6.225889175,0.661005892,V
6.6772926,-0.233600472,1.758516645,-1.421683106,-0.05861534,2.016338345,-1.375326548,6.238058105,0.661138909,V
6.667863286,-0.233707868,1.759045984,-1.418600155,-0.058250188,2.016978692,-1.372959178,6.250957871,0.661260469,V
6.658922954,-0.233813581,1.759544428,-1.415745361,-0.057945655,2.017587123,-1.370707037,6.263096133,0.661332052,V
6.654978338,-0.23384506,1.759841642,-1.414011333,-0.05764801,2.017968328,-1.369525789,6.273181767,0.661343814,V
6.650139268,-0.233902079,1.760061073,-1.412117971,-0.057346619,2.018260099,-1.368209971,6.283550663,0.66135186,V
6.644853214,-0.233973314,1.76034594,-1.410133812,-0.057035848,2.018626398,-1.36683733,6.293863963,0.661401668,V
6.636339721,-0.234085644,1.760705276,-1.407493814,-0.056736525,2.019076662,-1.364830163,6.304847573,0.661487144,V
6.615438688,-0.234246531,1.76181172,-1.402236526,-0.056429247,2.020380753,-1.360273579,6.316727822,0.661828131,V
6.605174603,-0.234739529,1.762529552,-1.399328933,-0.056234206,2.021227916,-1.357925851,6.33599871,0.662008576,V
6.590253217,-0.235458161,1.763062712,-1.395501614,-0.056118235,2.021856122,-1.354613599,6.360408664,0.662096441,V
6.577324586,-0.236094359,1.763531262,-1.392209904,-0.056031241,2.022406367,-1.351757584,6.381923021,0.66219309,V
6.562298559,-0.236695767,1.76404275,-1.388523196,-0.055960354,2.023006505,-1.348470305,6.402555922,0.662303645,V
6.549058488,-0.23721684,1.764499483,-1.385274808,-0.055895938,2.023544765,-1.345577797,6.421112864,0.662420573,V
6.529660132,-0.237867618,1.765143478,-1.380768199,-0.055880098,2.024299437,-1.34142884,6.443498757,0.662620624,V
6.501590857,-0.238547494,1.765953408,-1.374473173,-0.055891278,2.025246446,-1.335506261,6.467060474,0.66289379,V
6.476402983,-0.239146464,1.766693097,-1.368819066,-0.055900021,2.026114109,-1.330178294,6.488689409,0.66314756,V
6.452011279,-0.239736687,1.76732087,-1.363354648,-0.05591419,2.026852554,-1.325013692,6.510104424,0.663364366,V
6.423493493,-0.240307015,1.768031213,-1.357036444,-0.055923551,2.02768237,-1.319001655,6.530599144,0.663615124,V
6.395619664,-0.240813562,1.7687777,-1.350856728,-0.05591675,2.028550639,-1.313114977,6.54916328,0.66388014,V
6.371535701,-0.241262346,1.769459851,-1.345486802,-0.055896748,2.02934269,-1.30800518,6.565959507,0.664123028,V
6.348594649,-0.241764099,1.770092772,-1.340357355,-0.055885088,2.03007672,-1.303122762,6.584196616,0.6643497,V
6.32705983,-0.242283096,1.770683988,-1.335515638,-0.055870368,2.030761932,-1.298516587,6.603059449,0.664561682,V
6.304665806,-0.24277889,1.77125688,-1.330490505,-0.055850218,2.031425425,-1.293724216,6.621404906,0.664767725,V
6.281207405,-0.243336534,1.771809699,-1.325228649,-0.055834872,2.03206555,-1.288696445,6.641677129,0.664967131,V
6.263076293,-0.243798587,1.772272973,-1.321073142,-0.055788652,2.032602795,-1.284740718,6.659823847,0.665132857,V
6.249336224,-0.244101056,1.772671213,-1.317831501,-0.05570141,2.033065088,-1.281672827,6.673721852,0.665274206,V
6.236178347,-0.244380364,1.773032973,-1.314670386,-0.055593313,2.033486197,-1.278695467,6.687541547,0.665400215,V
6.225010087,-0.244572035,1.773370126,-1.311904264,-0.055456569,2.033878935,-1.276111436,6.699270461,0.665515263,V
6.214919552,-0.244731745,1.773693549,-1.30933747,-0.055305859,2.034255686,-1.273732556,6.710310141,0.665624011,V
6.205666164,-0.244856447,1.774012714,-1.306901498,-0.055131597,2.034627369,-1.271497161,6.720947854,0.665729246,V
6.197470703,-0.244950652,1.774319564,-1.304658839,-0.05493739,2.034983866,-1.269459927,6.730890009,0.665827338,V
6.190040221,-0.24501322,1.774621146,-1.302540278,-0.054722677,2.035334176,-1.267555113,6.740436385,0.665920479,V
6.179463163,-0.245230024,1.774922202,-1.299731847,-0.054530107,2.03568372,-1.264983114,6.754490604,0.66600938,V
6.165804943,-0.245584838,1.775280628,-1.296234338,-0.054349496,2.036099667,-1.261742223,6.772990774,0.666112061,V
6.150471314,-0.246051377,1.775675664,-1.292363935,-0.05418449,2.03655785,-1.258121859,6.794940565,0.666210661,V
6.134016203,-0.246557583,1.776116872,-1.288206482,-0.05400209,2.037069607,-1.254200215,6.818694816,0.666293866,V
6.119920315,-0.246966463,1.776532671,-1.284522398,-0.053789088,2.037552655,-1.250706876,6.840121175,0.666331513,V
6.107668585,-0.247295506,1.776930259,-1.281204309,-0.053549825,2.038015238,-1.247535705,6.859733204,0.66632431,V
6.096932979,-0.247555439,1.777318567,-1.278167438,-0.053275529,2.038467686,-1.244606985,6.877941734,0.666271918,V
6.087707433,-0.247749786,1.777692547,-1.275438049,-0.052999084,2.038904086,-1.241934727,6.894645188,0.666177489,V
6.079683215,-0.247887411,1.778059346,-1.272941464,-0.052717504,2.039332837,-1.239450663,6.910215909,0.666043629,V
6.072793074,-0.247977876,1.778415822,-1.270676873,-0.052441185,2.039750252,-1.237158962,6.924604434,0.665878572,V
6.066814822,-0.248020676,1.778772469,-1.268563228,-0.052149465,2.040168556,-1.234991853,6.938303617,0.665682343,V
6.061831698,-0.248027671,1.779110404,-1.266678301,-0.051862188,2.040565522,-1.233035061,6.950738966,0.665477217,V
6.057433795,-0.248001476,1.779450434,-1.264892985,-0.051571077,2.040965538,-1.231156212,6.962809155,0.665257453,V
6.053783934,-0.247942815,1.779782244,-1.263267757,-0.051280578,2.041356302,-1.229416701,6.974088783,0.665029499,V
6.050730106,-0.247852175,1.780117285,-1.261746343,-0.050989461,2.041751359,-1.22775471,6.985004106,0.664789924,V
6.048294559,-0.247740078,1.780438934,-1.260372712,-0.050703563,2.042130769,-1.226236354,6.995133555,0.664556129,V
6.038073616,-0.247627904,1.78086357,-1.257362852,-0.050409665,2.042628856,-1.223116375,7.005609396,0.664357807,V
6.028957463,-0.247491733,1.781275112,-1.254588354,-0.050109082,2.043112231,-1.220218614,7.015558289,0.664158527,V
6.020976877,-0.247340134,1.781669947,-1.252070126,-0.049812033,2.043576214,-1.217565495,7.024886453,0.663963985,V
6.001119543,-0.247257356,1.782207995,-1.247068221,-0.049520459,2.044205291,-1.212487514,7.036487315,0.663822863,V
5.983514845,-0.247145942,1.782721127,-1.242549676,-0.049233185,2.044806382,-1.207868648,7.04736032,0.663681938,V
5.968039792,-0.247004156,1.783214965,-1.238469251,-0.048935528,2.045385575,-1.203666426,7.057613959,0.66353764,V
5.954797882,-0.246848195,1.783672449,-1.23489033,-0.048647201,2.045922684,-1.199954151,7.066934207,0.663397541,V
5.942776862,-0.246671399,1.78412672,-1.231552197,-0.048351475,2.046456432,-1.196456775,7.076016722,0.66325398,V
5.932533304,-0.246492144,1.784551219,-1.228619721,-0.04806983,2.046955514,-1.193350374,7.084346503,0.663113865,V
5.913023275,-0.246371263,1.785036758,-1.223750329,-0.047792541,2.047525284,-1.188352931,7.094381173,0.662991254,V
5.888991645,-0.246284646,1.785558885,-1.21793264,-0.047519135,2.048137826,-1.182423479,7.105609084,0.662875001,V
5.863546037,-0.246178974,1.786110443,-1.21182244,-0.047239608,2.048784545,-1.176207349,7.116322037,0.662765525,V
5.841505784,-0.246048438,1.786626874,-1.206430546,-0.046964097,2.049391189,-1.170684809,7.126123312,0.662640953,V
5.816037493,-0.245954739,1.787184008,-1.200292896,-0.046684725,2.050045298,-1.164418951,7.137609741,0.662508331,V
5.787902411,-0.245940486,1.787753865,-1.193609749,-0.0464275,2.050714541,-1.157620091,7.151204131,0.66237424,V
5.763839878,-0.245849492,1.788358884,-1.187764453,-0.046164716,2.051424715,-1.151626708,7.162632316,0.662242607,V
5.746508151,-0.245653994,1.788919902,-1.183292658,-0.045868153,2.052084864,-1.146961948,7.170921572,0.662080622,V
5.731850165,-0.24543801,1.789443418,-1.179375709,-0.045566212,2.052702015,-1.142838414,7.178492505,0.661899689,V
5.720742766,-0.245188066,1.789982239,-1.176178666,-0.045246139,2.053336601,-1.139405642,7.18505132,0.661708825,V
5.711236843,-0.24492621,1.790495757,-1.173307693,-0.04491818,2.05394199,-1.136280679,7.19119253,0.661492563,V
5.692923188,-0.244773182,1.791098899,-1.168641255,-0.04460465,2.054649685,-1.131413404,7.20001174,0.661300334,V
5.677039163,-0.244626816,1.791653419,-1.164465027,-0.044285084,2.05530204,-1.127007707,7.208994547,0.661067746,V
5.661092238,-0.244480139,1.792222883,-1.160281425,-0.04396214,2.055971105,-1.122595638,7.217844823,0.660834352,V
5.649488785,-0.244297329,1.792751697,-1.157000401,-0.043641766,2.056593274,-1.119054098,7.225402258,0.660578704,V
5.642896339,-0.243614498,1.793864889,-1.152921951,-0.042702839,2.057915806,-1.113927296,7.244119086,0.659514853,V
5.640448067,-0.243357968,1.794262995,-1.151515921,-0.042384808,2.058387456,-1.112179599,7.249499801,0.659178466,V
5.633236794,-0.243445376,1.794842313,-1.149159851,-0.042135183,2.059066456,-1.109544001,7.265002137,0.658959936,V
5.62564565,-0.243515198,1.795424511,-1.146733941,-0.041882881,2.059748277,-1.106871336,7.279936935,0.658798993,V
5.61930614,-0.243525912,1.796000429,-1.144586914,-0.041619546,2.060422455,-1.104498498,7.293118023,0.658696484,V
5.612785534,-0.243411957,1.79671783,-1.14242267,-0.041330714,2.061258618,-1.102126447,7.30243961,0.658682335,V
5.605509318,-0.243275434,1.797554268,-1.140165776,-0.041063169,2.062230194,-1.099695255,7.310316592,0.658754203,V
5.598994593,-0.24313913,1.798329434,-1.138106783,-0.040814722,2.0631309,-1.097470015,7.31770707,0.658824989,V
5.593382373,-0.243005348,1.7990255,-1.136294251,-0.040590787,2.063940042,-1.095501277,7.324384473,0.658892614,V
5.588382784,-0.242875896,1.799668702,-1.134650942,-0.040384962,2.064688557,-1.093701923,7.330603371,0.658952317,V
5.58402137,-0.242753445,1.800246401,-1.133200293,-0.040204628,2.065361419,-1.092099395,7.336188435,0.659000146,V
5.580055828,-0.242641089,1.80078171,-1.131874589,-0.040042995,2.065985896,-1.090622645,7.341357327,0.659037613,V
5.57649917,-0.242525966,1.801287162,-1.130655151,-0.039889475,2.066576536,-1.08924496,7.346237284,0.659059685,V
5.573429574,-0.242421998,1.801734255,-1.12959484,-0.039758794,2.067099795,-1.088033768,7.35053669,0.659069035,V
5.570523314,-0.242321342,1.802166303,-1.128586512,-0.039637043,2.067606158,-1.086868473,7.354669115,0.659065812,V
5.735831021,-0.998673187,1.922844832,-0.923179757,0.023157234,2.207774548,-0.715076935,7.308946885,0.028123303,V
5.735522821,-0.999261093,1.922969366,-0.923772334,0.022465416,2.207896817,-0.715129163,7.312147369,0.028124468,V
5.735178078,-0.999844235,1.923091148,-0.924317443,0.021833485,2.208016419,-0.715179706,7.315274727,0.028125657,V
5.734797753,-1.000419948,1.923210445,-0.924845519,0.021221918,2.208133267,-0.715228808,7.318327444,0.028126914,V
5.732895721,-1.001252765,1.923387107,-0.925103564,0.020652125,2.208316201,-0.715089418,7.323259674,0.02812904,V
5.731076087,-1.002046964,1.923555417,-0.925354273,0.020104675,2.208490311,-0.714956984,7.327945288,0.02813112,V
5.729274149,-1.002828926,1.923720975,-0.925633222,0.019529906,2.208660634,-0.714826722,7.332580012,0.028133192,V
5.726676207,-1.003670376,1.92391223,-0.925792196,0.018942423,2.208860502,-0.714591882,7.33770636,0.02813568,V
5.724126973,-1.004491732,1.924099759,-0.925997548,0.018311427,2.209055049,-0.71436231,7.342723129,0.028138148,V
5.721733483,-1.005258301,1.924275303,-0.926238417,0.01766821,2.209236166,-0.714147734,7.34743502,0.028140445,V
5.716242806,-1.006439779,1.924566529,-0.926030884,0.016970119,2.209548742,-0.713546416,7.35517797,0.028144429,V
5.705189494,-1.007993556,1.925055929,-0.924862741,0.016335352,2.210091615,-0.712237353,7.365794916,0.028151365,V
5.693759526,-1.009602867,1.92556337,-0.923674251,0.01566223,2.210654166,-0.710887866,7.376796045,0.02815844,V
5.681981938,-1.01196734,1.926102645,-0.922290287,0.015147957,2.211257059,-0.709482323,7.393466659,0.028165889,V
5.669487266,-1.014958723,1.926694579,-0.920763897,0.014677745,2.211921226,-0.707989066,7.41473394,0.028173231,V
5.658168434,-1.017691565,1.927232809,-0.919422605,0.014211741,2.212524021,-0.706643892,7.434127496,0.028177244,V
5.641034085,-1.02348174,1.928049663,-0.918029052,0.012857763,2.213424223,-0.704766643,7.475154517,0.028120496,V
5.635823969,-1.025259022,1.928299131,-0.91764241,0.012403863,2.213698848,-0.704213113,7.487751523,0.028093584,V
5.626903553,-1.028967152,1.928730426,-0.916669564,0.011954611,2.214182395,-0.703204632,7.514480865,0.028062514,V
5.618525511,-1.032474353,1.929136651,-0.915805485,0.011483306,2.214637303,-0.702274228,7.539756183,0.028025718,V
5.61068562,-1.035776193,1.929517225,-0.915076348,0.010981812,2.215062134,-0.701422,7.5635269,0.02798387,V
5.603671977,-1.038749292,1.929858197,-0.914485626,0.010476407,2.215441665,-0.70067215,7.584934998,0.027941324,V
5.596872725,-1.041639331,1.930189194,-0.91397797,0.009937002,2.215808927,-0.699956724,7.605754952,0.027896207,V
5.590712365,-1.044266491,1.93048897,-0.9135808,0.009394865,2.216140467,-0.699319258,7.624656705,0.02785244,V
5.584665023,-1.046846121,1.930783099,-0.913263212,0.008810889,2.216464249,-0.69870515,7.643208664,0.027806493,V
5.579302491,-1.049136775,1.931043424,-0.913035358,0.008249361,2.216749825,-0.69816696,7.659675167,0.027764633,V
5.574026327,-1.051399332,1.931300035,-0.912849999,0.007662941,2.217030778,-0.697640886,7.675915204,0.027723321,V
5.568983158,-1.053540348,1.931543945,-0.912726759,0.007056544,2.217296269,-0.697149647,7.691330334,0.027681983,V
5.564340919,-1.05549638,1.931767246,-0.912626099,0.006491032,2.217538179,-0.696706007,7.705415868,0.027643283,V
5.558797871,-1.058017233,1.932070433,-0.912312557,0.005993516,2.217871494,-0.696150478,7.723687769,0.027607849,V
5.558969483,-1.062034962,1.932268871,-0.912887452,0.005557374,2.218083783,-0.696316971,7.753011643,0.027571582,V
5.559065101,-1.065706712,1.932450888,-0.913419864,0.005158258,2.218276863,-0.696469122,7.779874091,0.027538565,V
5.559087664,-1.069326654,1.932631723,-0.913973686,0.004736359,2.218466889,-0.696620817,7.806462975,0.027505356,V
5.559041914,-1.072593409,1.93279626,-0.914497666,0.004332712,2.218638015,-0.696759953,7.830580521,0.027474455,V
5.558933319,-1.075778451,1.932958899,-0.915041452,0.003912097,2.218805433,-0.696899102,7.854270139,0.027442956,V
5.558759187,-1.078741859,1.933112148,-0.915575525,0.003491046,2.218961377,-0.697033861,7.876468699,0.02741138,V
5.556031426,-1.082528759,1.933330972,-0.915696254,0.003072788,2.219191753,-0.696853653,7.904789213,0.027379807,V
5.553261673,-1.086249055,1.933548781,-0.915885532,0.002608402,2.219418618,-0.696689073,7.932835799,0.027343263,V
5.550920822,-1.089347918,1.933731322,-0.916069807,0.00219974,2.219607775,-0.696559142,7.956354117,0.027309704,V
5.54840246,-1.092623161,1.933926098,-0.916294289,0.001742878,2.219808295,-0.69643255,7.981457795,0.027269279,V
5.541549771,-1.097666664,1.934185399,-0.915846776,0.001276518,2.220081702,-0.695779952,8.019700641,0.027223797,V
5.534886936,-1.103035258,1.934412462,-0.915445455,0.000823328,2.220317786,-0.695159824,8.060376403,0.027173727,V
5.522080541,-1.113053309,1.934617716,-0.914068944,0.000375846,2.220528185,-0.693784586,8.135204733,0.027118228,V
5.515487495,-1.12478631,1.934638596,-0.91377127,-9.20055E-05,2.220525349,-0.693210719,8.222822731,0.027053889,V
5.50966961,-1.135162099,1.93465931,-0.913593003,-0.000557258,2.220523306,-0.692735876,8.300651333,0.026988463,V
5.504128511,-1.145027115,1.934681328,-0.913507988,-0.001054973,2.220521296,-0.69231737,8.375009824,0.026916879,V
5.499038194,-1.153987975,1.934704075,-0.913526754,-0.001572456,2.220519286,-0.691972669,8.44304569,0.026840261,V
5.494390612,-1.162082017,1.934727104,-0.913618471,-0.002093559,2.2205176,-0.691691284,8.504965296,0.026761094,V
5.490031459,-1.169604307,1.934750426,-0.913768184,-0.002620851,2.220515768,-0.69145721,8.562881886,0.026678573,V
5.485613544,-1.176695272,1.93478124,-0.913922381,-0.003157106,2.220522034,-0.691229247,8.617847134,0.026592136,V
5.48143474,-1.183267206,1.934812357,-0.914138179,-0.003707899,2.220527976,-0.691048375,8.669379013,0.026500626,V
5.477843072,-1.188886408,1.934857868,-0.914444303,-0.00422075,2.220550001,-0.690946816,8.714019053,0.026407379,V
5.473843692,-1.194020559,1.934929651,-0.914702295,-0.00471479,2.220601068,-0.690808156,8.75544871,0.026310576,V
5.469973382,-1.198337379,1.935033082,-0.914998818,-0.005184586,2.220687157,-0.690697029,8.791250615,0.026211341,V
5.465550991,-1.202431729,1.935173526,-0.915224657,-0.005615848,2.220814613,-0.690529706,8.825833856,0.026109088,V
5.454653348,-1.207518003,1.935528196,-0.914363571,-0.005994559,2.221187594,-0.689543205,8.867812449,0.026011085,V
5.453445199,-1.212645397,1.935730193,-0.915179613,-0.006344888,2.221383103,-0.689799833,8.910427098,0.025906752,V
5.452231808,-1.217322489,1.935919686,-0.916046939,-0.006670198,2.221562354,-0.690082111,8.95005265,0.025794375,V
5.44888667,-1.222069368,1.936181812,-0.916527224,-0.006953051,2.221826243,-0.690096789,8.990121995,0.025680546,V
5.444062487,-1.227083659,1.936495216,-0.916823882,-0.007194362,2.222146415,-0.689960454,9.03250665,0.025556251,V
5.437950924,-1.231905746,1.936879831,-0.91690291,-0.007406995,2.222548895,-0.689660341,9.073480535,0.025432672,V
5.430632756,-1.23650613,1.937389965,-0.91682619,-0.007600373,2.223094341,-0.689231538,9.113094613,0.025303916,V
5.422103148,-1.2404388,1.937990218,-0.91652482,-0.007754599,2.223744596,-0.688650178,9.14773684,0.025175762,V
5.41260178,-1.244205002,1.938707595,-0.916101413,-0.007885704,2.22452842,-0.687974682,9.181371184,0.025040473,V
5.401225572,-1.248276252,1.939556585,-0.915325962,-0.007975972,2.225466056,-0.687056599,9.216909527,0.024909603,V
5.392817911,-1.251794672,1.940363144,-0.915044332,-0.00804974,2.226356628,-0.686529359,9.248308788,0.024773942,V
5.385233169,-1.25472857,1.941091942,-0.914860136,-0.008096556,2.227159793,-0.686112674,9.275321403,0.024633199,V
5.379956436,-1.257055816,1.941742823,-0.915046142,-0.008116033,2.227874414,-0.685993177,9.297771865,0.024489315,V
5.376396871,-1.259396524,1.94232526,-0.915447814,-0.008131995,2.228513044,-0.686062993,9.320035044,0.024352143,V
5.373668219,-1.261426983,1.942884275,-0.915930289,-0.008139261,2.229125349,-0.68619904,9.340057632,0.024226641,V
5.371743218,-1.263223832,1.943322612,-0.916517461,-0.008124755,2.229599328,-0.686367582,9.358368902,0.024121212,V
5.369613167,-1.26473563,1.943733918,-0.917035664,-0.008091277,2.23004327,-0.6864387,9.374414381,0.024037386,V
5.367715306,-1.265927903,1.944280298,-0.919163303,-0.007948269,2.230589458,-0.686817138,9.397376122,0.023910337,V
5.36706757,-1.266256728,1.944456425,-0.919873797,-0.007893361,2.230763831,-0.686918045,9.404697671,0.023876378,V
5.366411318,-1.267385077,1.944754288,-0.920555424,-0.007836581,2.231077858,-0.686991793,9.418037049,0.023852297,V
5.365730503,-1.268441256,1.945048991,-0.921249395,-0.007769217,2.231387031,-0.68704834,9.431154118,0.023833834,V
5.365005314,-1.269379396,1.945337133,-0.92196411,-0.00769451,2.23168644,-0.687092451,9.44388767,0.023819363,V
5.36431354,-1.270178336,1.945599789,-0.922615244,-0.00762541,2.231957782,-0.687123935,9.455393912,0.023809169,V
5.363592487,-1.270950331,1.945864546,-0.923280144,-0.007556193,2.232229991,-0.687148618,9.466992895,0.023801327,V
5.362883759,-1.271654338,1.94611623,-0.923918967,-0.007489714,2.232487677,-0.687167864,9.477970321,0.023795306,V
5.361683352,-1.272305549,1.946361618,-0.924402425,-0.007439462,2.232741018,-0.687111459,9.488031127,0.023790925,V
5.359887675,-1.272953466,1.946628463,-0.924754335,-0.007395831,2.233019786,-0.686974425,9.49794884,0.023787472,V
5.356918577,-1.273626721,1.946936152,-0.924865253,-0.007365554,2.233348575,-0.686677929,9.507530225,0.023784878,V
5.353989852,-1.274309753,1.947240625,-0.925000074,-0.007338599,2.233674803,-0.686386216,9.517065591,0.023781556,V
5.351603431,-1.274889156,1.94752381,-0.925181603,-0.007317409,2.233980289,-0.686157247,9.525243168,0.023777311,V
5.349584396,-1.275424283,1.947806007,-0.925418494,-0.007302408,2.234287643,-0.685974123,9.532583945,0.023770845,V
5.348037198,-1.275937081,1.948062435,-0.925698899,-0.007293567,2.234570444,-0.685848292,9.539016626,0.02376125,V
5.345780714,-1.276159978,1.948302128,-0.925847034,-0.007293012,2.234837056,-0.685638054,9.542793932,0.023746706,V
5.343043364,-1.275911464,1.948547871,-0.925918689,-0.007299974,2.235111719,-0.68538378,9.542894234,0.023725337,V
5.340591196,-1.275282794,1.948769781,-0.926040137,-0.007315125,2.235359021,-0.685186646,9.540200486,0.023696586,V
5.33680349,-1.274207864,1.948973318,-0.925953518,-0.007341659,2.235583981,-0.684839634,9.534422197,0.023661343,V
5.331270704,-1.272865403,1.949172359,-0.925570754,-0.007377156,2.235802053,-0.684282298,9.526944152,0.023622785,V
5.325048611,-1.27110612,1.949367789,-0.925107509,-0.007424272,2.236013201,-0.683656111,9.516828235,0.023579771,V
5.32371203,-1.270766938,1.949448877,-0.925484631,-0.007486675,2.236091528,-0.683655161,9.517571365,0.023537151,V
5.32278524,-1.270496786,1.949515866,-0.925974916,-0.007560171,2.236151067,-0.683712365,9.519293719,0.023494876,V
5.32146923,-1.269959874,1.949591855,-0.926634601,-0.007661019,2.23621161,-0.683760321,9.520818734,0.023447294,V
5.320820566,-1.269751716,1.949626389,-0.926998689,-0.007717205,2.236236246,-0.683785818,9.522318392,0.023424834,V
5.319979991,-1.269453504,1.949669319,-0.927548055,-0.007805116,2.236262394,-0.683821021,9.524764317,0.023398433,V
5.319199965,-1.269077396,1.949705148,-0.928149108,-0.007896347,2.236278142,-0.683858623,9.527016713,0.023376069,V
5.319332067,-1.269215555,1.949734074,-0.928890605,-0.007994084,2.236287026,-0.683997205,9.532877561,0.023358263,V
5.322828938,-1.271130474,1.949710885,-0.930258377,-0.008124056,2.23623605,-0.684562704,9.552225584,0.023342544,V
5.324312527,-1.271645869,1.949770465,-0.931265557,-0.008248838,2.236280344,-0.684860481,9.561019323,0.023330685,V
5.325702463,-1.272084696,1.949830517,-0.932284067,-0.008383949,2.236323619,-0.685146117,9.5695336,0.023320317,V
5.326970419,-1.272437914,1.949891188,-0.933305102,-0.008536257,2.236366022,-0.685419931,9.577698944,0.023310229,V
5.32636332,-1.272539269,1.949953727,-0.933982234,-0.008683714,2.23641025,-0.685456226,9.584054959,0.02329906,V
5.325487135,-1.272127881,1.949994384,-0.934623078,-0.008834894,2.236427866,-0.685463648,9.586735206,0.023286621,V
5.324568029,-1.271588621,1.950033367,-0.935287486,-0.00899252,2.236441981,-0.685470252,9.588821458,0.023274105,V
5.28127561,-3.532060695,1.583297443,1.161476472,-5.546776767,1.831278,-1.984223449,0.830742923,1.695271268,W
5.431874419,-3.466522426,1.579795958,1.179925527,-5.410704957,1.826255782,-2.053970473,0.788519341,1.690789782,W
5.595218782,-3.562153661,1.576207722,1.204807274,-5.526958214,1.821327632,-2.125892758,0.791498178,1.686444186,W
5.876935487,-3.827554628,1.571136765,1.254921537,-5.906089702,1.814598817,-2.243657659,0.834834137,1.680505114,W
5.994344851,-3.957434885,1.569147275,1.276284635,-6.092135569,1.811969849,-2.292813832,0.85788391,1.678182947,W
6.156355048,-4.134054878,1.566334427,1.30790143,-6.349286997,1.808439742,-2.35879125,0.892003245,1.675009899,W
6.368443165,-4.559231324,1.563176201,1.350584601,-6.986424526,1.804543207,-2.443944233,0.979961504,1.671487934,W
6.57524112,-5.053630105,1.560312334,1.392105902,-7.725242984,1.800980578,-2.527602775,1.082183251,1.668279371,W
6.733157291,-5.481921852,1.558211104,1.423401733,-8.360758489,1.798315103,-2.592557826,1.169967352,1.665896134,W
6.904267953,-6.089250185,1.556303691,1.457251,-9.264362097,1.795850724,-2.663235656,1.29502404,1.663711779,W
7.050021112,-6.789400294,1.554780992,1.485733821,-10.30574122,1.793833517,-2.724267401,1.439061491,1.661943522,W
7.150401927,-7.426121717,1.553510726,1.504445728,-11.24547728,1.792083232,-2.76830402,1.568334107,1.660430895,W
