thumb_x,thumb_y,thumb_z,index_x,index_y,index_z,middle_x,middle_y,middle_z,lable
6.732573682,-3.658265627,0.768437781,2.131057893,-4.636157282,-0.050154609,1.161843179,-4.971702106,-0.190309669,A
6.784177892,-3.660381336,0.767012405,2.147329301,-4.639053103,-0.05006088,1.170721721,-4.974789072,-0.18994916,A
6.83224518,-3.669319468,0.765396371,2.162496634,-4.650543166,-0.049954884,1.179000422,-4.987094748,-0.18954284,A
6.872172047,-3.678548166,0.763969694,2.175101398,-4.66236322,-0.049861397,1.185883157,-4.999754503,-0.189184625,A
6.905057072,-3.686126999,0.762808574,2.185490011,-4.672051042,-0.049785402,1.191557997,-5.010131911,-0.188893292,A
6.920111511,-3.69525734,0.762179111,2.190244027,-4.683682115,-0.049744195,1.194161591,-5.022597544,-0.188734019,A
6.93285466,-3.703001555,0.761649051,2.194273211,-4.693542472,-0.04970953,1.196370097,-5.033162594,-0.188599615,A
6.935181803,-3.707421324,0.761155437,2.195011183,-4.699174078,-0.049677304,1.196782452,-5.039196866,-0.188474798,A
6.937413057,-3.711668355,0.760683944,2.195721956,-4.704578282,-0.049646543,1.197178746,-5.044991699,-0.188355572,A
6.93421602,-3.705516309,0.760297954,2.194716727,-4.696798475,-0.0496214,1.19663797,-5.036648411,-0.188257841,A
6.932003477,-3.705315012,0.760118489,2.194024937,-4.696553718,-0.049609753,1.196266432,-5.036389382,-0.188211535,A
6.928875846,-3.700357912,0.759829206,2.1930446,-4.690275833,-0.049590982,1.195735966,-5.029662662,-0.188138438,A
6.926107593,-3.690604366,0.759700545,2.192178064,-4.67791277,-0.04958269,1.195266566,-5.016410279,-0.188105374,A
6.923447775,-3.681266706,0.759576786,2.191345519,-4.666078834,-0.049574703,1.194815632,-5.003723158,-0.188073584,A
6.920902584,-3.676399292,0.759481208,2.190546217,-4.659917482,-0.049568532,1.19438294,-4.997116821,-0.18804899,A
6.918601769,-3.670844958,0.759381183,2.189822629,-4.652880413,-0.049562033,1.193991691,-4.989573372,-0.188023272,A
6.92571598,-3.661530609,0.758985293,2.192076401,-4.64108689,-0.0495362,1.195223875,-4.976927156,-0.187924337,A
6.929438981,-3.650428741,0.75867672,2.193250086,-4.627044477,-0.04951598,1.195868428,-4.961867204,-0.187846738,A
6.931911817,-3.643115992,0.758473231,2.194026853,-4.617803706,-0.049502601,1.196295412,-4.951954113,-0.187795439,A
6.950034557,-3.62688027,0.758012706,2.199761918,-4.59726059,-0.049472451,1.199421722,-4.929933408,-0.18767999,A
6.965321833,-3.613369277,0.757629275,2.204600729,-4.580185321,-0.049447233,1.202058327,-4.911635877,-0.187583244,A
6.979434817,-3.601048302,0.7572802,2.209065752,-4.564636874,-0.04942411,1.20449096,-4.894977921,-0.187494479,A
6.985294026,-3.587649553,0.757062117,2.210914834,-4.547741867,-0.049409359,1.205500541,-4.876874053,-0.187437542,A
6.988210192,-3.580116716,0.756953377,2.211829536,-4.538300686,-0.049401637,1.206006513,-4.866758019,-0.187406781,A
6.992546765,-3.569699393,0.756833972,2.213197828,-4.52551445,-0.0493914,1.20685184,-4.853025006,-0.187356921,A
6.994003801,-3.565974376,0.756779721,2.213666627,-4.520936734,-0.049386959,1.207150615,-4.8481062,-0.187335337,A
6.992277004,-3.564453597,0.756787299,2.213144168,-4.519146837,-0.049386542,1.206916716,-4.846178502,-0.187327887,A
6.989053826,-3.565417564,0.756830927,2.212182937,-4.520495186,-0.049388428,1.206457846,-4.847621406,-0.187326624,A
6.984950772,-3.568121946,0.756897318,2.210980027,-4.524015857,-0.049391861,1.205870018,-4.851412398,-0.187329151,A
6.980817692,-3.570727214,0.756965797,2.209819201,-4.527376291,-0.049395586,1.205305336,-4.855057191,-0.187329072,A
6.976929713,-3.573009599,0.75703147,2.208785843,-4.530276497,-0.049399478,1.204797998,-4.858247185,-0.18732616,A
6.973205427,-3.575004669,0.757093423,2.207844397,-4.532751419,-0.049403556,1.204322939,-4.861016597,-0.187321401,A
6.969369142,-3.576834597,0.757155478,2.206926147,-4.534944434,-0.04940821,1.203841313,-4.863530396,-0.187314461,A
6.965623778,-3.579365171,0.757222164,2.206081041,-4.537961699,-0.04941376,1.203378705,-4.866974016,-0.187307375,A
6.96190931,-3.581611272,0.757286315,2.205280731,-4.540576992,-0.049419743,1.202923727,-4.870018562,-0.187298433,A
6.957895455,-3.584407509,0.757359551,2.204438325,-4.543838915,-0.049427035,1.202424175,-4.873814062,-0.187289256,A
6.951532345,-3.588038781,0.757494961,2.203400377,-4.547725976,-0.04944269,1.201689413,-4.87874066,-0.187265851,A
6.948290716,-3.589659374,0.757562261,2.202907965,-4.549376197,-0.049451049,1.20130974,-4.880949341,-0.187252659,A
6.94435054,-3.592198486,0.757643301,2.202196188,-4.55219593,-0.04946048,1.20079698,-4.884431041,-0.187243297,A
6.940162144,-3.594583966,0.757729494,2.201488466,-4.554776369,-0.049471003,1.200256193,-4.887748737,-0.18723079,A
6.936622955,-3.596417911,0.757803752,2.2009127,-4.556762939,-0.049480392,1.199797468,-4.890381857,-0.187218618,A
6.917697026,-3.603734258,0.757893058,2.195496352,-4.565682662,-0.049491687,1.196674501,-4.900516899,-0.187206554,A
6.90018889,-3.610132845,0.757977442,2.190528126,-4.573453684,-0.049503456,1.193778587,-4.909441571,-0.187192068,A
6.882266101,-3.617445947,0.758136805,2.185373071,-4.582463168,-0.049519962,1.190789072,-4.919650972,-0.18719714,A
6.867448504,-3.619234612,0.758281683,2.181013043,-4.58507557,-0.049542929,1.188435219,-4.922639587,-0.18716024,A
6.860537948,-3.619785098,0.758348082,2.178820096,-4.58613251,-0.049554345,1.187332627,-4.923665746,-0.187141238,A
6.851351938,-3.621401002,0.758431585,2.175773435,-4.588702368,-0.049567636,1.185824882,-4.926166329,-0.18712587,A
6.842495903,-3.622707917,0.758510612,2.172776202,-4.590941691,-0.049581202,1.184359429,-4.928255818,-0.187110001,A
6.83379198,-3.623717276,0.758586615,2.16980095,-4.592838054,-0.049595281,1.182900618,-4.929964087,-0.187093741,A
5.619112751,-2.482545497,0.608695036,2.555765748,-3.384235042,1.892682578,0.162979494,-3.003837575,2.093764742,B
5.612888852,-2.504732327,0.608716297,2.553310091,-3.414599526,1.892550621,0.162789158,-3.031948174,2.093628559,B
5.609082882,-2.533443008,0.608758108,2.551992116,-3.453752703,1.892466611,0.162672508,-3.067990429,2.093545992,B
5.607970497,-2.560657932,0.608798404,2.551865901,-3.490713245,1.892399086,0.162636018,-3.102055312,2.093480606,B
5.603524124,-2.595539292,0.608807855,2.5502671,-3.538010002,1.892212641,0.162500168,-3.145490228,2.093284306,B
5.595077917,-2.65439059,0.608942523,2.547739979,-3.617519835,1.891971333,0.162220794,-3.220337541,2.093044101,B
5.592383537,-2.674154135,0.608979266,2.54695242,-3.644218568,1.891865072,0.162133463,-3.245480239,2.092935111,B
5.587676991,-2.706530521,0.608945596,2.545247944,-3.688053895,1.891542113,0.161988345,-3.285862553,2.092585869,B
5.582724163,-2.739333954,0.608892418,2.543431881,-3.73242276,1.89115963,0.161837031,-3.326703542,2.092169983,B
5.576255055,-2.771504089,0.608825363,2.540944822,-3.775819911,1.890725178,0.161641735,-3.366755409,2.09169659,B
5.571068269,-2.800143411,0.608763178,2.539012767,-3.814290606,1.890318917,0.161481978,-3.402426342,2.091254134,B
5.567364829,-2.826836038,0.608694795,2.537759098,-3.850034287,1.889891458,0.161364165,-3.435763967,2.090788586,B
5.564034853,-2.852171789,0.608622749,2.536687606,-3.883854448,1.889448072,0.161254345,-3.467492443,2.090306243,B
5.561048841,-2.875828663,0.608532605,2.535745923,-3.915324702,1.888964497,0.161150441,-3.497138402,2.089780161,B
5.558210474,-2.900625756,0.608419686,2.534874755,-3.948331314,1.888411303,0.161047813,-3.528307091,2.08917898,B
5.55589016,-2.920581412,0.608293856,2.534221464,-3.974822632,1.887829357,0.160958809,-3.553617211,2.088546768,B
5.553416537,-2.936964864,0.608139093,2.533469987,-3.996586053,1.887172235,0.160862568,-3.574594765,2.087831041,B
5.552896974,-2.948492583,0.608024262,2.533584243,-4.011760185,1.886650226,0.16082327,-3.58962167,2.087264733,B
5.553404078,-2.953387907,0.608028246,2.53417693,-4.017981702,1.886495784,0.160824072,-3.59669808,2.087106547,B
5.552739405,-2.954619962,0.608033786,2.534182479,-4.019236067,1.886368155,0.160792923,-3.59919006,2.086976944,B
5.553481205,-2.951315735,0.608044194,2.534839755,-4.01416257,1.886247421,0.160795291,-3.596149874,2.086855582,B
5.552976345,-2.94937441,0.608066042,2.534913155,-4.010852275,1.886162935,0.160758546,-3.594712959,2.086774042,B
5.553245319,-2.94952927,0.608107237,2.535350771,-4.010048657,1.886129663,0.160737828,-3.595793071,2.086749664,B
5.552286488,-2.950245256,0.608136343,2.535171785,-4.010017179,1.886078732,0.160689337,-3.597381185,2.086703714,B
5.549288354,-2.955299721,0.608217151,2.534235397,-4.01430935,1.886028359,0.160561568,-3.604758707,2.086667147,B
5.548225725,-2.958794067,0.608258813,2.533924506,-4.017731037,1.886014045,0.160512036,-3.609521761,2.086659878,B
5.546423119,-2.961469497,0.608296496,2.533268965,-4.020008896,1.885978606,0.1604456,-3.613291078,2.086628341,B
5.545429257,-2.965554959,0.608351576,2.532989368,-4.024175624,1.885981563,0.160406171,-3.618819365,2.086638805,B
5.544309093,-2.969716017,0.60840953,2.532638649,-4.028600762,1.885998318,0.16036695,-3.624425539,2.086662904,B
5.541045105,-2.972494015,0.608477661,2.531310369,-4.031208443,1.886037589,0.160266052,-3.628396254,2.086710547,B
5.537397724,-2.976185799,0.608548343,2.529804333,-4.035096829,1.886074178,0.160155804,-3.633532136,2.086754284,B
5.534093729,-2.980906603,0.608630334,2.528453051,-4.040354422,1.886128987,0.160056007,-3.639991274,2.086817168,B
5.528937613,-2.980224735,0.608685837,2.526221978,-4.038493784,1.886129316,0.159905847,-3.63976188,2.086818625,B
5.523192099,-2.979440268,0.608706041,2.523733766,-4.036471484,1.886000902,0.159749389,-3.639502899,2.086677327,B
5.516768851,-2.98277508,0.60870362,2.52094362,-4.040134915,1.885799917,0.159597559,-3.644329424,2.086456163,B
5.511401788,-2.988279781,0.608673804,2.518656732,-4.046852496,1.885501856,0.159497162,-3.651933623,2.086128158,B
5.508339606,-2.991791442,0.60865961,2.517433944,-4.050944268,1.885253065,0.159471681,-3.657132694,2.085855099,B
5.50473571,-2.994673948,0.608591469,2.515979936,-4.05429435,1.884838654,0.159446039,-3.661542628,2.085397501,B
5.498612183,-2.999978546,0.608469975,2.513363952,-4.061056365,1.884282627,0.159351974,-3.668766716,2.08478107,B
5.493876885,-3.006177002,0.608279844,2.511400465,-4.06914512,1.883514418,0.159313305,-3.67704537,2.083925981,B
5.495100401,-3.007298641,0.608173176,2.512139199,-4.070407459,1.883031122,0.159417732,-3.679003477,2.083385318,B
5.495896778,-3.010075276,0.608101652,2.512682457,-4.073916547,1.882663607,0.159495609,-3.682916648,2.082972878,B
5.496774767,-3.01307755,0.608011785,2.51325472,-4.077758793,1.882254404,0.159557753,-3.686982287,2.082513823,B
5.496947206,-3.014942612,0.607884897,2.513506965,-4.080069299,1.881737567,0.159582232,-3.68954739,2.08193365,B
5.495240154,-3.01486425,0.607727375,2.512884074,-4.079767141,1.881141899,0.159534753,-3.689598637,2.081264615,B
5.492947412,-3.013434744,0.607543732,2.511985237,-4.077661488,1.880475894,0.159454955,-3.687895007,2.080515793,B
5.490425,-3.011815602,0.607336788,2.510967302,-4.07538585,1.879753209,0.159356049,-3.685861001,2.079701832,B
5.488753987,-3.010428177,0.607117827,2.510340722,-4.073546086,1.879002287,0.159272308,-3.684092698,2.078854513,B
5.487107126,-3.008475799,0.606895494,2.50973643,-4.071105752,1.878248781,0.159185727,-3.681695448,2.078003673,B
5.485346446,-3.00617021,0.606661175,2.509112133,-4.068435219,1.877459222,0.159092609,-3.678997466,2.077111273,B
5.483291355,-3.00242981,0.606439225,2.508368508,-4.064011421,1.876713356,0.158991262,-3.674665091,2.076267895,B
5.481000461,-2.997825131,0.606207921,2.507544222,-4.058591808,1.875940071,0.158884766,-3.669420058,2.075393828,B
5.480147508,-2.996306084,0.605969707,2.50741071,-4.057604931,1.87514473,0.158823755,-3.668166795,2.07449623,B
5.478350039,-2.992826667,0.605702935,2.506851138,-4.054055414,1.874265553,0.158748269,-3.664666479,2.073508843,B
5.476683884,-2.988829546,0.605439963,2.506382836,-4.049986702,1.873396687,0.158680522,-3.660702862,2.07253392,B
5.475171157,-2.985240356,0.605213219,2.505976161,-4.046455171,1.872645728,0.158620945,-3.657267419,2.071691386,B
5.473661119,-2.981656775,0.604997131,2.505585771,-4.043023332,1.871928378,0.158560083,-3.653911571,2.070885908,B
5.473451978,-2.979047564,0.604781601,2.505787676,-4.040900646,1.871216588,0.158536821,-3.651741971,2.07008659,B
5.473241662,-2.976626468,0.604582851,2.505971485,-4.038946326,1.870561516,0.158513016,-3.649734,2.069350803,B
5.473041891,-2.974321855,0.604396881,2.506141621,-4.037073136,1.869950701,0.158489165,-3.64781596,2.068664265,B
5.472301893,-2.972410285,0.60421195,2.506046799,-4.035649551,1.869347018,0.158452349,-3.646341551,2.067986968,B
5.472126784,-2.971018229,0.604019068,2.506198841,-4.034884136,1.868721746,0.158433474,-3.645471149,2.067286699,B
5.472962526,-2.969507086,0.603831204,2.506789874,-4.03383009,1.868116422,0.158446467,-3.644375854,2.066609688,B
5.474120187,-2.967968728,0.603650009,2.507518422,-4.032711418,1.867533887,0.158472057,-3.643238638,2.065959072,B
5.475030713,-2.965151136,0.603471081,2.508123336,-4.029812198,1.86696052,0.15849259,-3.640515114,2.065319483,B
5.474648683,-2.959718264,0.603281343,2.508180848,-4.023587568,1.866350094,0.158478146,-3.634807021,2.064639082,B
5.47542034,-2.955838911,0.603148612,2.508681161,-4.019030154,1.865924654,0.158499304,-3.630656601,2.064165859,B
5.476479572,-2.950696799,0.602970309,2.509347062,-4.012924278,1.865354599,0.158529707,-3.625124683,2.063533356,B
5.476706737,-2.94796198,0.60283322,2.50961139,-4.009967605,1.864913454,0.158536995,-3.622484069,2.063044876,B
5.476893594,-2.94492071,0.60268637,2.509884771,-4.006694602,1.864436446,0.158540629,-3.619631334,2.062518531,B
5.477043488,-2.942844953,0.602583607,2.510069267,-4.00435169,1.864102493,0.158539875,-3.61762008,2.062150565,B
5.476168599,-2.943153852,0.602461095,2.509793218,-4.00525642,1.863703084,0.158502748,-3.618607298,2.061711273,B
5.475288253,-2.943163063,0.602354506,2.509502737,-4.005620377,1.86335089,0.158457581,-3.619159079,2.061324958,B
5.474090691,-2.943199123,0.60224942,2.509066071,-4.005970425,1.86300013,0.158394135,-3.619728733,2.060940411,B
5.47287099,-2.942082607,0.602155071,2.508619894,-4.00473158,1.862680718,0.158323459,-3.618883631,2.06059029,B
5.472144067,-2.941906558,0.602056215,2.50840607,-4.004753941,1.862343493,0.15825971,-3.619236381,2.060221413,B
5.470300465,-2.939251472,0.601985487,2.507700753,-4.001479416,1.862088889,0.158154614,-3.616632052,2.059943361,B
5.469375767,-2.936760692,0.601913827,2.507407176,-3.998464513,1.861835086,0.158079504,-3.614194722,2.05966522,B
5.468992308,-2.934066559,0.601824236,2.507395815,-3.995367608,1.861521935,0.158009985,-3.611646347,2.059318962,B
5.468369389,-2.931694048,0.601729956,2.507329217,-3.993103351,1.861189349,0.157920082,-3.609739121,2.05894664,B
5.46670585,-2.928183934,0.601631389,2.50697854,-3.990385707,1.860814434,0.157738569,-3.607276754,2.05851664,B
5.466973384,-2.926462653,0.60157325,2.507333413,-3.989228913,1.860594897,0.157671154,-3.606234025,2.058265047,B
5.468230866,-2.92660746,0.601483513,2.508158489,-3.990749557,1.860273815,0.157625314,-3.607609237,2.057900651,B
5.467800151,-2.925071944,0.601416037,2.50821773,-3.990094859,1.860019606,0.157527254,-3.607013181,2.05760962,B
5.46833357,-2.924021751,0.601342816,2.508738391,-3.990212177,1.859740964,0.157446138,-3.607150727,2.057291464,B
5.467742916,-2.92329901,0.601287485,2.508717832,-3.990648823,1.859519233,0.157335262,-3.607598987,2.057038013,B
5.467437737,-2.92636341,0.601212531,2.508857822,-3.996444984,1.859228106,0.157212303,-3.612859332,2.056706239,B
5.467102055,-2.928819147,0.601146734,2.50896882,-4.001341554,1.858965093,0.157084116,-3.617307473,2.056405964,B
5.466358397,-2.932497568,0.601067335,2.508920813,-4.007995307,1.858649503,0.156917521,-3.623340865,2.056046177,B
5.465625249,-2.938347224,0.600994573,2.50887053,-4.017500323,1.85835262,0.156741566,-3.631869235,2.055706055,B
5.465806369,-2.94988686,0.600908401,2.509206465,-4.034619431,1.858020984,0.156600876,-3.64721906,2.055327517,B
5.466813407,-2.96958981,0.600797938,2.509952818,-4.063136721,1.857607681,0.156454079,-3.672596701,2.054852819,B
5.467547954,-2.994854316,0.600681082,2.510585736,-4.099453912,1.857175946,0.156284345,-3.704672897,2.054350947,B
5.467617629,-3.029242587,0.600535884,2.510958596,-4.148766097,1.856657066,0.156059308,-3.747860616,2.053738343,B
5.468499853,-3.066974527,0.600374714,2.511654288,-4.20242026,1.856104347,0.155881377,-3.794909786,2.053088623,B
5.467266255,-3.113968171,0.600186525,2.511412889,-4.269197254,1.85546632,0.155610941,-3.853324263,2.052333984,B
5.464398207,-3.154952287,0.600017632,2.510419576,-4.327919939,1.854892604,0.155289524,-3.904186789,2.051645789,B
5.458281227,-3.198506324,0.599811501,2.508068031,-4.391456611,1.854188223,0.154750524,-3.957896891,2.050778929,B
5.4558858,-3.221432707,0.599708791,2.50714306,-4.424411367,1.85384482,0.154537241,-3.986137657,2.050363883,B
5.451029291,-3.270960774,0.599481934,2.505186446,-4.494725049,1.853099128,0.154132183,-4.046817701,2.049475832,B
5.446018986,-3.304886397,0.599309822,2.503103359,-4.543086026,1.852523769,0.153732627,-4.087867132,2.048780393,B
5.439181375,-3.335572128,0.599142608,2.500139565,-4.586621562,1.851962519,0.153294625,-4.124755133,2.048106059,B
5.431365621,-3.361978367,0.598991316,2.496690979,-4.62393432,1.851449838,0.152847157,-4.156305255,2.047492224,B
5.425683534,-3.388077818,0.598845429,2.494213027,-4.660742687,1.850950822,0.15247191,-4.187597314,2.046898473,B
5.420757286,-3.408308405,0.598719919,2.492064949,-4.689336423,1.850514359,0.152147502,-4.211940173,2.046384247,B
5.418060142,-3.42484092,0.598615537,2.490940516,-4.712844106,1.850138092,0.151892639,-4.232005625,2.045943722,B
5.415807055,-3.43620804,0.598540152,2.490014856,-4.729213807,1.849851673,0.151669871,-4.245972063,2.045610153,B
5.41394197,-3.446391516,0.598475748,2.48930458,-4.744301831,1.849582032,0.151421797,-4.25889205,2.045297619,B
5.411072068,-3.451556308,0.598428349,2.488087969,-4.752214434,1.849386438,0.151210762,-4.265672203,2.045074361,B
5.406773432,-3.455539358,0.598364072,2.486228812,-4.758652031,1.849130052,0.150941078,-4.271239924,2.044786144,B
3.959678981,-0.292013697,0.601281754,1.857262014,0.053985708,1.908606017,0.223451259,0.279324191,2.132669166,B
3.954286068,-0.291979042,0.601264565,1.854807326,0.054411216,1.9088633,0.223201442,0.280034586,2.132977806,B
3.947108989,-0.292034728,0.601305652,1.851527643,0.054827703,1.909295306,0.222854884,0.280801745,2.133478422,B
3.935262024,-0.291988904,0.601377897,1.846068114,0.055211212,1.909826011,0.222252323,0.281452199,2.134088486,B
3.92051048,-0.291609595,0.601446414,1.839258958,0.055523455,1.910348464,0.221496711,0.281770074,2.134689315,B
3.901268783,-0.29103159,0.601625009,1.830354957,0.055772485,1.911211849,0.22051117,0.281857192,2.135673596,B
3.875934078,-0.290184723,0.601872025,1.818633835,0.056008151,1.912341244,0.21927377,0.28174231,2.136974266,B
3.858980468,-0.289500525,0.602065421,1.810832631,0.056188405,1.91323693,0.218498693,0.281628198,2.138007103,B
3.840095586,-0.288721218,0.602278143,1.802166659,0.056375794,1.914235011,0.217674658,0.281468997,2.139162183,B
3.826970749,-0.288145047,0.602432716,1.796224941,0.056597721,1.915056295,0.217212286,0.281505727,2.140122382,B
3.800511629,-0.287462134,0.602735831,1.784040007,0.056785873,1.916348563,0.216034632,0.281409799,2.141613288,B
3.777077721,-0.28679487,0.603003939,1.773305671,0.056986865,1.917548761,0.215084782,0.281345461,2.143007079,B
3.762530271,-0.286326971,0.603218036,1.766725947,0.057175343,1.918529928,0.214588723,0.281390673,2.144139804,B
3.748700514,-0.285835809,0.603422776,1.760527029,0.057388913,1.91951,0.21415858,0.281485443,2.145263265,B
3.735297621,-0.28544692,0.603691123,1.754523028,0.057611729,1.920673086,0.213727986,0.28167076,2.146582368,B
3.730221068,-0.28558562,0.603866534,1.752426999,0.057917274,1.921527563,0.213741393,0.282363513,2.147546158,B
3.725754317,-0.285692241,0.604021621,1.750630595,0.05820165,1.922317451,0.213771367,0.283032683,2.148427157,B
3.719182612,-0.285914375,0.604212615,1.747821841,0.058467301,1.923190405,0.213629087,0.283765712,2.149392206,B
3.714351458,-0.286201086,0.604370296,1.74583291,0.058735903,1.92395724,0.213566758,0.284551341,2.150233678,B
3.708640453,-0.286454689,0.604536339,1.743396376,0.058988553,1.924728963,0.213437489,0.2852488,2.151085934,B
3.705421353,-0.286638392,0.604717485,1.742094716,0.059225023,1.925527503,0.213452354,0.285821847,2.151978107,B
3.703685969,-0.286852144,0.60501719,1.741448699,0.059446741,1.926668598,0.213531959,0.286357138,2.153258878,B
3.700250356,-0.286753754,0.605248492,1.739968618,0.059583771,1.927563572,0.213488769,0.286527088,2.15426631,B
3.694622212,-0.286539289,0.605446297,1.737448259,0.059690551,1.928344301,0.213307514,0.28656853,2.155145965,B
3.689744185,-0.286347761,0.605617965,1.735267304,0.059790865,1.92902925,0.213151402,0.286615053,2.155917142,B
3.680455447,-0.285907089,0.605742412,1.731008167,0.059840194,1.929559965,0.212734417,0.286413979,2.156515321,B
3.672770388,-0.285476437,0.60576225,1.727502887,0.059895269,1.929756533,0.212408259,0.286226599,2.156739362,B
3.667565572,-0.285075899,0.605721103,1.725166424,0.059966836,1.92976084,0.212230199,0.2860856,2.156748355,B
3.66076126,-0.284433462,0.605649644,1.722091826,0.060017021,1.929681062,0.211980182,0.285746945,2.156663846,B
3.654363753,-0.28371969,0.60557218,1.719268134,0.060157973,1.929642115,0.211831166,0.285501918,2.156626963,B
3.64956789,-0.28298359,0.605483162,1.717259276,0.060423214,1.929620169,0.211861889,0.285426166,2.156611562,B
3.64685944,-0.282549451,0.605417865,1.716140014,0.060606343,1.929571069,0.211896718,0.285416492,2.156562334,B
3.642162376,-0.281887552,0.605333968,1.71409724,0.060768902,1.929468396,0.211823983,0.28521308,2.156452783,B
3.638914278,-0.281334092,0.605253006,1.712737144,0.060958352,1.929369805,0.211823137,0.285124312,2.156346439,B
3.655557278,-0.281838124,0.604293235,1.720682927,0.061345999,1.92651546,0.212844641,0.286061961,2.153156994,B
3.659726821,-0.281727364,0.603808217,1.722703006,0.061510347,1.925148738,0.21304658,0.286239075,2.151626748,B
3.660481842,-0.281514031,0.603451415,1.723098829,0.061631621,1.924216154,0.212974932,0.28628158,2.150577381,B
3.659072041,-0.281280111,0.603252668,1.722466225,0.061720737,1.923793301,0.212726736,0.286264293,2.150093216,B
3.656707688,-0.28103022,0.603074901,1.721384707,0.061786126,1.923442261,0.212382738,0.286212729,2.149684019,B
3.654371142,-0.280816755,0.602918927,1.720311974,0.061830738,1.923133562,0.21203694,0.286161554,2.149320164,B
3.649929705,-0.280543472,0.602760597,1.71825303,0.061857702,1.92282284,0.211529334,0.286054339,2.148947825,B
3.646492242,-0.280372559,0.602638824,1.716669858,0.061889385,1.922604429,0.211081182,0.286028401,2.148676111,B
3.641858396,-0.280171845,0.602504472,1.714535109,0.061906293,1.922344399,0.210541482,0.285972854,2.148351948,B
3.637617714,-0.279986237,0.602380873,1.712594915,0.061920063,1.92210867,0.210012209,0.28593151,2.148050174,B
3.63599805,-0.279935225,0.602296852,1.711886192,0.061958535,1.921988401,0.209612041,0.286024357,2.147874366,B
3.634491558,-0.279886403,0.60221787,1.711229503,0.061995198,1.921876713,0.209198893,0.28611837,2.147705391,B
3.633035657,-0.27983977,0.60214087,1.710595683,0.062031082,1.921768615,0.208764886,0.286217673,2.147537302,B
3.631631861,-0.279795201,0.60206449,1.709992341,0.062064902,1.921665877,0.208295779,0.286323145,2.147369707,B
3.63032533,-0.279752366,0.601991798,1.709440598,0.062098073,1.921571954,0.207813008,0.286431405,2.147208955,B
3.629077487,-0.2797132,0.601920522,1.70892436,0.062127249,1.921484047,0.207320294,0.286538186,2.147053218,B
3.627853064,-0.279673296,0.601848447,1.708426576,0.062156487,1.921399175,0.206791629,0.286652462,2.146897094,B
3.626682268,-0.279633518,0.601777584,1.707958502,0.062187008,1.921319449,0.206223666,0.286778207,2.146742085,B
3.625593898,-0.279595636,0.601709629,1.707523055,0.062216689,1.921244868,0.205662404,0.286901739,2.146594911,B
3.624442308,-0.279551867,0.601633118,1.707047603,0.062261878,1.921163065,0.204962691,0.28705439,2.146428045,B
3.62360739,-0.279519958,0.601578713,1.70668784,0.062298374,1.921101056,0.204449191,0.287164385,2.146305845,B
3.622596412,-0.279481918,0.601514479,1.706237079,0.062343685,1.921022944,0.203863638,0.287288779,2.14616201,B
3.621668492,-0.279445606,0.60144988,1.705817381,0.062394527,1.920950112,0.203274156,0.287420088,2.146025361,B
3.620752638,-0.279405012,0.601380059,1.705396768,0.062454826,1.920876286,0.202654445,0.287561545,2.145887622,B
3.619925824,-0.279366599,0.601313585,1.705015016,0.06251435,1.920809291,0.202085023,0.287690795,2.145763487,B
3.619892448,-0.279627677,0.601199821,1.705016726,0.062644746,1.920596044,0.201575507,0.28813182,2.145476683,B
3.62547021,-0.280211476,0.601050712,1.707663676,0.06286549,1.920276305,0.201398895,0.288926926,2.145075078,B
3.629749685,-0.280720096,0.600926456,1.709700309,0.063090134,1.920043431,0.201171844,0.289669535,2.144775092,B
3.636680289,-0.281626137,0.600835903,1.712987179,0.063423658,1.91991102,0.201129305,0.290840386,2.144592696,B
3.644621361,-0.282788185,0.60080718,1.71675209,0.063830964,1.919964577,0.201167295,0.29230498,2.144620809,B
3.650717533,-0.283830467,0.600819119,1.719649454,0.064231485,1.920131427,0.20112584,0.293684113,2.144777343,B
3.654594273,-0.284652141,0.600842541,1.721498056,0.064593691,1.920303475,0.201035454,0.294837318,2.144945548,B
3.65573697,-0.285211987,0.600890288,1.722055575,0.064911782,1.920526609,0.200987119,0.295698109,2.145191577,B
3.655999153,-0.285659702,0.600966499,1.722201409,0.065247174,1.920818673,0.200962487,0.296483743,2.14552085,B
3.656387556,-0.285989429,0.601033958,1.722398164,0.065510571,1.921048596,0.200995493,0.297075053,2.145782573,B
3.657160828,-0.286540729,0.601104673,1.722762902,0.065858023,1.92125143,0.201085464,0.297937175,2.14601507,B
3.657285433,-0.286898399,0.601186139,1.722815232,0.066170259,1.921460154,0.201165147,0.298617332,2.146254177,B
3.657677195,-0.287204565,0.601268524,1.722997555,0.066462669,1.921664719,0.201281561,0.299231872,2.146489231,B
3.658370317,-0.287489809,0.601358457,1.723328826,0.066770124,1.921886745,0.201457626,0.299846092,2.146746811,B
3.659303766,-0.287733381,0.601447627,1.723783091,0.067070435,1.922108989,0.201709136,0.300405935,2.147010951,B
3.654176307,-0.287776144,0.601756167,1.721399883,0.067329153,1.923033,0.201717081,0.300747189,2.148067266,B
3.640511173,-0.287798339,0.602538966,1.715191626,0.06774218,1.925463815,0.201562729,0.301305579,2.150808556,B
3.632289973,-0.287780975,0.602976889,1.711477424,0.067914316,1.926839209,0.201397895,0.301537854,2.152350714,B
3.621032893,-0.287791635,0.603519418,1.706376983,0.068069051,1.928562034,0.201068758,0.301774535,2.154276158,B
